,time,oxygen,pressure,temperature,salinity
147.2218342661092,30-07-2019 03:24:05,76.6,118.16,23.51,37.06
147.9484958959525,30-07-2019 03:24:07,76.39,120.06,23.17,36.71
148.80706657550786,30-07-2019 03:24:09,75.43,121.0,22.74,36.77
149.75855207197975,30-07-2019 03:24:10,74.66,122.1,22.45,36.81
150.767195940451,30-07-2019 03:24:11,74.22,123.13,22.23,36.71
151.80544912503234,30-07-2019 03:24:12,73.85,124.01,22.08,36.72
152.85416777709477,30-07-2019 03:24:13,73.31,125.09,21.94,36.75
153.90150741765999,30-07-2019 03:24:14,72.86,126.1,21.88,36.75
154.94127287453233,30-07-2019 03:24:15,72.6,127.06,21.83,36.76
155.9712124811136,30-07-2019 03:24:16,72.31,128.11,21.78,36.74
156.99152828311762,30-07-2019 03:24:17,72.05,129.03,21.71,36.72
158.00371778898358,30-07-2019 03:24:18,71.86,130.01,21.67,36.74
159.00976180268813,30-07-2019 03:24:20,71.7,131.02,21.64,36.71
160.01161625786767,30-07-2019 03:24:22,71.29,132.08,21.62,36.7
161.01094147761776,30-07-2019 03:24:23,71.08,133.14,21.59,36.71
162.00899866613565,30-07-2019 03:24:24,70.94,134.09,21.54,36.66
163.00665161205748,30-07-2019 03:24:25,70.84,135.04,21.47,36.65
164.00442494353538,30-07-2019 03:24:26,70.82,136.14,21.4,36.66
165.00258450768655,30-07-2019 03:24:27,70.88,137.06,21.37,36.67
166.00121809723856,30-07-2019 03:24:28,70.85,138.02,21.36,36.66
167.00030471808984,30-07-2019 03:24:29,70.75,139.04,21.34,36.64
167.99976767749624,30-07-2019 03:24:30,70.61,140.01,21.28,36.62
168.99951127889784,30-07-2019 03:24:32,70.39,141.07,21.22,36.62
169.99944337295418,30-07-2019 03:24:33,70.32,142.11,21.2,36.63
170.99948701973457,30-07-2019 03:24:34,70.3,143.12,21.18,36.63
171.99958459015866,30-07-2019 03:24:35,70.31,144.03,21.17,36.61
172.99969719412292,30-07-2019 03:24:37,70.29,145.01,21.16,36.61
173.99980166829096,30-07-2019 03:24:38,70.16,146.03,21.14,36.61
174.99988668106735,30-07-2019 03:24:39,70.11,147.06,21.11,36.6
175.99994892293208,30-07-2019 03:24:40,70.01,148.09,21.03,36.55
176.99998989248033,30-07-2019 03:24:41,69.96,149.08,20.97,36.57
178.00001346772876,30-07-2019 03:24:42,69.9,150.06,20.94,36.58
179.00002425172877,30-07-2019 03:24:43,69.8,151.01,20.91,36.57
180.000026574859,30-07-2019 03:24:44,69.71,152.05,20.88,36.56
181.00002399555493,30-07-2019 03:24:47,69.42,153.08,20.84,36.56
182.0000191421385,30-07-2019 03:24:48,69.26,154.14,20.83,36.57
183.00001376159707,30-07-2019 03:24:48,69.18,155.05,20.83,36.58
184.00000887303364,30-07-2019 03:24:49,69.15,156.03,20.83,36.59
185.00000495547317,30-07-2019 03:24:50,69.24,157.11,20.84,36.59
186.00000212711203,30-07-2019 03:24:51,69.26,158.04,20.85,36.59
187.0000002940852,30-07-2019 03:24:52,69.29,159.15,20.84,36.59
187.99999926132645,30-07-2019 03:24:53,69.32,160.03,20.83,36.59
188.99999880700315,30-07-2019 03:24:54,69.33,161.07,20.81,36.55
189.9999987266119,30-07-2019 03:24:56,69.24,162.04,20.75,36.53
190.999998854438,30-07-2019 03:24:58,69.02,163.09,20.67,36.54
191.9999990698495,30-07-2019 03:24:59,68.87,164.11,20.55,36.51
192.99999929469442,30-07-2019 03:25:00,68.69,165.06,20.49,36.51
193.99999948650185,30-07-2019 03:25:02,68.56,166.12,20.45,36.51
194.99999963063166,30-07-2019 03:25:02,68.53,167.04,20.41,36.5
195.99999973316133,30-07-2019 03:25:03,68.46,168.03,20.36,36.48
196.99999981521165,30-07-2019 03:25:04,68.31,169.06,20.31,36.47
197.99999990858646,30-07-2019 03:25:05,68.23,170.02,20.23,36.45
199.00000005199604,30-07-2019 03:25:06,68.15,171.06,20.16,36.41
200.0000002867107,30-07-2019 03:25:09,68.01,172.12,20.09,36.44
201.0000006502357,30-07-2019 03:25:10,67.87,173.12,20.06,36.41
202.00000116653862,30-07-2019 03:25:10,67.77,174.2,20.0,36.4
203.00000183157127,30-07-2019 03:25:11,67.76,175.03,19.96,36.4
204.00000259344108,30-07-2019 03:25:12,67.97,176.01,19.91,36.35
205.00000332777034,30-07-2019 03:25:15,68.07,177.04,19.72,36.36
206.00000381071925,30-07-2019 03:25:16,68.04,178.06,19.68,36.37
207.0000036949883,30-07-2019 03:25:17,67.98,179.05,19.63,36.34
208.0000024978928,30-07-2019 03:25:18,67.95,180.22,19.6,36.34
208.99999961513043,30-07-2019 03:25:18,67.99,181.08,19.57,36.34
209.99999437858617,30-07-2019 03:25:19,68.21,182.01,19.52,36.36
210.9999861803604,30-07-2019 03:25:21,68.19,183.0,19.39,36.26
211.99997468638878,30-07-2019 03:25:23,67.89,184.02,19.26,36.26
212.9999601589739,30-07-2019 03:25:24,67.76,185.11,19.21,36.27
213.99994389489143,30-07-2019 03:25:25,67.71,186.03,19.15,36.28
214.9999287605113,30-07-2019 03:25:26,67.77,187.08,19.1,36.25
215.99991976361918,30-07-2019 03:25:28,67.63,188.12,19.08,36.27
216.99992454039898,30-07-2019 03:25:29,67.62,189.08,19.07,36.27
217.9999535551073,30-07-2019 03:25:30,67.71,190.03,19.07,36.26
219.0000197141687,30-07-2019 03:25:31,67.77,191.02,19.07,36.26
220.00013699867102,30-07-2019 03:25:32,67.7,192.09,19.06,36.27
221.00031764400168,30-07-2019 03:25:33,67.65,193.04,19.04,36.26
222.00056738194004,30-07-2019 03:25:35,67.62,194.01,19.02,36.24
223.00087836517997,30-07-2019 03:25:36,67.42,195.01,18.95,36.23
224.001219689689,30-07-2019 03:25:37,67.32,196.09,18.88,36.19
225.00152600017628,30-07-2019 03:25:38,67.24,197.08,18.81,36.17
226.0016855898724,30-07-2019 03:25:40,67.24,198.06,18.75,36.17
227.00153074387975,30-07-2019 03:25:42,67.09,199.09,18.69,36.18
228.0008348192322,30-07-2019 03:25:43,66.97,200.16,18.64,36.15
228.99932258438778,30-07-2019 03:25:43,66.82,201.12,18.58,36.13
229.99670235729837,30-07-2019 03:25:44,66.71,202.09,18.51,36.14
230.9927299343529,30-07-2019 03:25:45,66.76,203.13,18.44,36.14
231.9873143238912,30-07-2019 03:25:48,66.76,204.03,18.39,36.12
232.98067266149195,30-07-2019 03:25:49,66.74,205.03,18.39,36.14
233.9735348288536,30-07-2019 03:25:50,66.69,206.13,18.38,36.15
234.9673854597138,30-07-2019 03:25:51,66.73,207.07,18.38,36.14
235.96471052601058,30-07-2019 03:25:52,66.81,208.05,18.37,36.12
236.9691865088945,30-07-2019 03:25:54,66.79,209.02,18.36,36.13
237.98571265835466,30-07-2019 03:25:55,66.75,210.11,18.35,36.13
239.02014396877195,30-07-2019 03:25:56,66.7,211.1,18.31,36.12
240.07854112212524,30-07-2019 03:25:57,66.62,212.08,18.27,36.11
241.16572611272161,30-07-2019 03:25:58,66.51,213.09,18.17,36.02
242.28293772191503,30-07-2019 03:25:59,66.42,214.06,18.06,36.04
243.42444612338542,30-07-2019 03:26:00,66.37,215.01,17.95,35.99
244.57555387661426,30-07-2019 03:26:02,66.2,215.05,17.87,36.02
245.71706227808465,30-07-2019 03:26:03,66.19,216.1,17.82,36.04
246.83427388727813,30-07-2019 03:26:04,66.08,217.1,17.8,36.05
247.9214588778746,30-07-2019 03:26:05,66.1,218.1,17.77,36.03
248.97985603122794,30-07-2019 03:26:06,66.17,219.07,17.73,36.0
250.01428734164517,30-07-2019 03:26:07,66.08,220.03,17.67,36.01
251.03081349110516,30-07-2019 03:26:08,65.99,221.16,17.63,36.0
252.03528947398868,30-07-2019 03:26:09,65.87,222.07,17.6,35.98
253.0326145402849,30-07-2019 03:26:10,65.9,223.07,17.55,36.0
254.02646517114434,30-07-2019 03:26:11,65.93,224.03,17.49,35.94
255.01932733850492,30-07-2019 03:26:13,66.04,225.04,17.46,35.96
256.01268567610435,30-07-2019 03:26:16,65.88,226.02,17.45,35.97
257.0072700656413,30-07-2019 03:26:17,65.78,227.09,17.39,35.97
258.00329764269475,30-07-2019 03:26:18,65.72,228.09,17.33,35.95
259.000677415605,30-07-2019 03:26:19,65.55,229.12,17.3,35.94
259.9991651807617,30-07-2019 03:26:20,65.45,230.2,17.28,35.95
260.9984692561177,30-07-2019 03:26:20,65.44,231.1,17.28,35.95
261.9983144101322,30-07-2019 03:26:21,65.5,232.13,17.26,35.96
262.9984739998402,30-07-2019 03:26:22,65.74,233.1,17.2,35.9
263.99878031034484,30-07-2019 03:26:25,65.61,234.01,17.12,35.88
264.9991216348768,30-07-2019 03:26:27,65.53,235.05,17.07,35.9
265.99943261814394,30-07-2019 03:26:29,65.47,236.01,17.05,35.89
266.99968235611004,30-07-2019 03:26:30,65.45,237.08,17.03,35.91
267.9998630014621,30-07-2019 03:26:31,65.43,238.15,17.02,35.91
268.99998028596826,30-07-2019 03:26:32,65.3,239.12,17.0,35.91
270.00004644500007,30-07-2019 03:26:33,65.16,240.13,16.95,35.88
271.0000754596246,30-07-2019 03:26:33,65.1,241.03,16.91,35.87
272.0000802362428,30-07-2019 03:26:34,65.08,242.12,16.86,35.88
273.00007123908796,30-07-2019 03:26:35,65.19,243.1,16.82,35.85
274.00005610432805,30-07-2019 03:26:39,65.23,244.03,16.74,35.83
275.0000398397507,30-07-2019 03:26:40,65.14,245.03,16.71,35.84
276.00002531175966,30-07-2019 03:26:41,65.09,246.08,16.68,35.82
277.0000138172155,30-07-2019 03:26:42,65.13,247.02,16.65,35.79
278.00000561857695,30-07-2019 03:26:44,65.02,248.11,16.59,35.8
279.00000038202603,30-07-2019 03:26:45,64.94,249.09,16.58,35.8
279.999997500011,30-07-2019 03:26:45,64.79,250.03,16.54,35.77
280.9999963048599,30-07-2019 03:26:46,64.68,251.02,16.5,35.79
281.9999961927711,30-07-2019 03:26:47,64.67,252.08,16.46,35.8
282.9999966815339,30-07-2019 03:26:48,64.79,253.06,16.42,35.75
283.9999974241461,30-07-2019 03:26:50,64.86,254.08,16.38,35.76
284.9999981966589,30-07-2019 03:26:51,64.73,255.03,16.34,35.76
285.99999887386195,30-07-2019 03:26:53,64.77,256.05,16.31,35.76
286.99999940191225,30-07-2019 03:26:54,64.72,257.1,16.28,35.76
287.9999997732616,30-07-2019 03:26:55,64.7,258.03,16.26,35.77
289.0000000064426,30-07-2019 03:26:57,64.66,259.03,16.24,35.78
290.0000001313935,30-07-2019 03:26:58,64.59,260.02,16.21,35.74
291.0000001798906,30-07-2019 03:26:59,64.5,261.03,16.19,35.75
292.00000018011826,30-07-2019 03:27:00,64.42,262.02,16.17,35.72
293.00000015425525,30-07-2019 03:27:01,64.38,263.11,16.14,35.72
294.0000001180387,30-07-2019 03:27:02,64.47,264.0,16.13,35.73
295.0000000814579,30-07-2019 03:27:03,64.63,265.05,16.08,35.7
296.0000000499581,30-07-2019 03:27:05,64.5,266.09,16.05,35.71
297.00000002574563,30-07-2019 03:27:06,64.53,267.01,16.04,35.7
298.0000000089604,30-07-2019 03:27:07,64.42,268.15,16.0,35.7
298.9999999986063,30-07-2019 03:27:10,64.47,269.02,15.96,35.68
299.99999999321784,30-07-2019 03:27:11,64.41,270.01,15.96,35.7
300.9999999912873,30-07-2019 03:27:12,64.32,271.1,15.95,35.69
301.99999999150214,30-07-2019 03:27:13,64.3,272.03,15.95,35.69
302.99999999284404,30-07-2019 03:27:14,64.35,273.02,15.94,35.7
303.9999999946008,30-07-2019 03:27:15,64.46,274.05,15.93,35.7
304.99999999632803,30-07-2019 03:27:16,64.52,275.06,15.91,35.7
305.99999999779016,30-07-2019 03:27:17,64.58,276.11,15.89,35.69
306.9999999988982,30-07-2019 03:27:18,64.57,277.01,15.87,35.63
307.99999999965524,30-07-2019 03:27:21,64.4,278.08,15.82,35.66
309.00000000011363,30-07-2019 03:27:22,64.2,279.04,15.79,35.66
310.0000000003446,30-07-2019 03:27:23,64.18,280.06,15.74,35.67
311.00000000041945,30-07-2019 03:27:24,64.15,281.1,15.69,35.66
312.00000000039927,30-07-2019 03:27:25,64.12,282.07,15.66,35.62
313.0000000003307,30-07-2019 03:27:27,64.1,283.01,15.63,35.64
314.0000000002459,30-07-2019 03:27:28,64.05,284.04,15.61,35.64
315.00000000016456,30-07-2019 03:27:29,64.0,285.12,15.6,35.64
316.00000000009686,30-07-2019 03:27:30,64.0,286.12,15.58,35.64
317.0000000000463,30-07-2019 03:27:31,64.04,287.08,15.55,35.57
318.0000000000123,30-07-2019 03:27:33,64.04,288.0,15.47,35.59
318.9999999999921,30-07-2019 03:27:34,63.89,289.14,15.42,35.6
319.99999999998226,30-07-2019 03:27:35,63.79,290.17,15.39,35.59
320.9999999999794,30-07-2019 03:27:36,63.75,291.12,15.37,35.6
321.9999999999808,30-07-2019 03:27:37,63.79,292.01,15.36,35.61
322.99999999998425,30-07-2019 03:27:39,63.88,293.04,15.32,35.57
323.99999999998835,30-07-2019 03:27:41,63.81,294.02,15.28,35.58
324.99999999999216,30-07-2019 03:27:42,63.72,295.09,15.25,35.59
325.99999999999534,30-07-2019 03:27:43,63.65,296.1,15.24,35.59
326.9999999999978,30-07-2019 03:27:44,63.65,297.12,15.22,35.6
327.9999999999994,30-07-2019 03:27:45,63.74,298.05,15.2,35.56
329.0000000000002,30-07-2019 03:27:46,63.74,299.07,15.19,35.58
330.00000000000057,30-07-2019 03:27:48,63.67,300.13,15.19,35.59
331.00000000000057,30-07-2019 03:27:49,63.68,301.08,15.18,35.57
332.0000000000004,30-07-2019 03:27:50,63.69,302.07,15.17,35.56
333.00000000000017,30-07-2019 03:27:52,63.56,303.08,15.14,35.57
333.99999999999994,30-07-2019 03:27:53,63.45,304.09,15.11,35.57
334.9999999999997,30-07-2019 03:27:54,63.37,305.15,15.1,35.57
335.9999999999996,30-07-2019 03:27:55,63.37,306.09,15.09,35.56
336.9999999999995,30-07-2019 03:27:55,63.42,307.02,15.07,35.58
337.99999999999943,30-07-2019 03:27:59,63.46,308.12,15.02,35.55
338.9999999999995,30-07-2019 03:28:00,63.33,309.15,15.02,35.55
339.99999999999955,30-07-2019 03:28:00,63.27,310.0,15.01,35.54
340.9999999999996,30-07-2019 03:28:01,63.21,311.14,14.97,35.55
341.99999999999966,30-07-2019 03:28:03,63.34,312.03,14.93,35.51
342.9999999999997,30-07-2019 03:28:05,63.3,313.04,14.87,35.53
343.9999999999998,30-07-2019 03:28:06,63.18,314.06,14.86,35.52
344.9999999999998,30-07-2019 03:28:06,63.08,315.02,14.84,35.53
345.9999999999998,30-07-2019 03:28:07,63.01,316.01,14.83,35.53
346.9999999999998,30-07-2019 03:28:08,63.1,317.04,14.81,35.51
347.99999999999966,30-07-2019 03:28:11,63.07,318.05,14.77,35.51
348.99999999999955,30-07-2019 03:28:12,62.97,319.12,14.76,35.51
349.9999999999995,30-07-2019 03:28:13,62.9,320.0,14.74,35.52
350.9999999999995,30-07-2019 03:28:14,62.88,321.06,14.73,35.53
351.9999999999995,30-07-2019 03:28:15,63.0,322.11,14.73,35.53
352.9999999999995,30-07-2019 03:28:16,63.11,323.05,14.71,35.49
353.9999999999996,30-07-2019 03:28:18,62.98,324.1,14.69,35.51
354.9999999999997,30-07-2019 03:28:19,62.97,325.07,14.69,35.51
355.9999999999998,30-07-2019 03:28:20,62.9,326.06,14.69,35.51
356.99999999999983,30-07-2019 03:28:21,62.8,327.19,14.68,35.5
357.99999999999983,30-07-2019 03:28:22,62.74,328.19,14.66,35.51
358.99999999999983,30-07-2019 03:28:22,62.75,329.07,14.63,35.51
359.9999999999998,30-07-2019 03:28:24,62.87,330.02,14.6,35.46
360.9999999999997,30-07-2019 03:28:26,62.8,331.1,14.56,35.48
361.99999999999966,30-07-2019 03:28:27,62.71,332.08,14.55,35.5
362.9999999999996,30-07-2019 03:28:28,62.64,333.11,14.53,35.49
363.99999999999955,30-07-2019 03:28:28,62.61,334.09,14.52,35.5
364.99999999999955,30-07-2019 03:28:30,62.66,335.05,14.51,35.45
365.99999999999955,30-07-2019 03:28:31,62.59,336.11,14.49,35.48
366.9999999999996,30-07-2019 03:28:32,62.51,337.05,14.48,35.48
367.99999999999966,30-07-2019 03:28:33,62.44,338.1,14.47,35.47
368.99999999999966,30-07-2019 03:28:34,62.41,339.02,14.44,35.48
369.99999999999966,30-07-2019 03:28:35,62.45,340.15,14.43,35.49
370.99999999999966,30-07-2019 03:28:36,62.52,341.08,14.42,35.49
371.9999999999996,30-07-2019 03:28:37,62.59,342.07,14.4,35.45
372.9999999999996,30-07-2019 03:28:38,62.54,343.07,14.37,35.47
373.99999999999955,30-07-2019 03:28:39,62.4,344.13,14.35,35.48
374.99999999999955,30-07-2019 03:28:40,62.26,345.13,14.33,35.48
375.99999999999955,30-07-2019 03:28:41,62.24,346.11,14.31,35.48
376.9999999999995,30-07-2019 03:28:43,62.29,347.01,14.28,35.43
377.9999999999994,30-07-2019 03:28:45,62.2,348.01,14.26,35.45
378.99999999999926,30-07-2019 03:28:46,62.09,349.18,14.25,35.45
379.99999999999926,30-07-2019 03:28:46,62.04,350.16,14.24,35.45
380.99999999999926,30-07-2019 03:28:47,62.03,351.23,14.23,35.45
381.9999999999993,30-07-2019 03:28:47,62.05,352.2,14.22,35.45
382.9999999999994,30-07-2019 03:28:48,62.08,353.06,14.21,35.45
383.99999999999943,30-07-2019 03:28:49,62.14,354.09,14.16,35.48
384.9999999999995,30-07-2019 03:28:50,62.21,355.07,14.1,35.47
385.9999999999995,30-07-2019 03:28:51,62.05,356.15,14.06,35.44
386.9999999999995,30-07-2019 03:28:52,61.96,357.05,14.05,35.44
387.9999999999995,30-07-2019 03:28:53,61.95,358.09,14.03,35.44
388.9999999999994,30-07-2019 03:28:54,61.99,359.02,14.02,35.43
389.99999999999926,30-07-2019 03:28:55,61.97,360.13,14.0,35.43
390.99999999999915,30-07-2019 03:28:56,61.91,361.05,13.99,35.42
391.9999999999991,30-07-2019 03:28:57,61.91,362.05,13.98,35.44
392.99999999999915,30-07-2019 03:28:58,61.91,363.05,13.97,35.42
393.9999999999992,30-07-2019 03:28:59,61.83,364.08,13.95,35.42
394.99999999999926,30-07-2019 03:28:59,61.75,365.04,13.93,35.4
395.9999999999993,30-07-2019 03:29:00,61.68,366.07,13.9,35.4
396.9999999999993,30-07-2019 03:29:01,61.64,367.12,13.88,35.4
397.99999999999943,30-07-2019 03:29:01,61.62,368.02,13.85,35.4
398.99999999999955,30-07-2019 03:29:02,61.6,369.14,13.83,35.39
399.99999999999966,30-07-2019 03:29:03,61.55,370.13,13.79,35.39
400.9999999999998,30-07-2019 03:29:03,61.52,371.11,13.76,35.39
401.9999999999998,30-07-2019 03:29:04,61.5,372.15,13.73,35.39
402.99999999999966,30-07-2019 03:29:05,61.52,373.13,13.72,35.4
403.99999999999955,30-07-2019 03:29:05,61.51,374.03,13.7,35.4
404.9999999999995,30-07-2019 03:29:06,61.45,375.18,13.68,35.39
405.9999999999995,30-07-2019 03:29:07,61.44,376.13,13.66,35.39
406.9999999999995,30-07-2019 03:29:08,61.49,377.05,13.64,35.38
407.9999999999996,30-07-2019 03:29:10,61.42,378.09,13.6,35.36
408.9999999999996,30-07-2019 03:29:11,61.28,379.07,13.59,35.37
409.99999999999966,30-07-2019 03:29:11,61.2,380.09,13.57,35.35
410.9999999999998,30-07-2019 03:29:12,61.14,381.25,13.54,35.33
411.9999999999998,30-07-2019 03:29:12,61.11,382.13,13.51,35.35
412.9999999999998,30-07-2019 03:29:13,61.08,383.26,13.5,35.34
413.9999999999997,30-07-2019 03:29:13,61.06,384.14,13.49,35.34
414.9999999999997,30-07-2019 03:29:14,61.01,385.15,13.46,35.33
415.9999999999997,30-07-2019 03:29:15,60.98,386.04,13.44,35.34
416.9999999999997,30-07-2019 03:29:15,60.97,387.16,13.42,35.35
417.99999999999955,30-07-2019 03:29:16,60.97,388.07,13.41,35.36
418.99999999999943,30-07-2019 03:29:17,60.97,389.09,13.41,35.35
419.9999999999994,30-07-2019 03:29:17,61.05,390.11,13.4,35.36
420.9999999999993,30-07-2019 03:29:19,61.1,391.02,13.36,35.29
421.9999999999994,30-07-2019 03:29:20,60.95,392.12,13.33,35.33
422.99999999999943,30-07-2019 03:29:21,60.81,393.11,13.3,35.3
423.99999999999955,30-07-2019 03:29:22,60.72,394.02,13.27,35.29
424.99999999999955,30-07-2019 03:29:23,60.61,395.15,13.22,35.29
425.9999999999996,30-07-2019 03:29:23,60.55,396.01,13.19,35.3
426.99999999999966,30-07-2019 03:29:24,60.51,397.06,13.17,35.3
427.9999999999998,30-07-2019 03:29:25,60.52,398.16,13.16,35.29
428.9999999999998,30-07-2019 03:29:25,60.5,399.04,13.14,35.3
429.9999999999998,30-07-2019 03:29:26,60.48,400.12,13.1,35.28
430.9999999999997,30-07-2019 03:29:26,60.51,401.15,13.07,35.3
431.9999999999996,30-07-2019 03:29:27,60.6,402.04,13.06,35.32
432.99999999999955,30-07-2019 03:29:29,60.58,403.05,13.04,35.31
433.99999999999943,30-07-2019 03:29:30,60.44,404.15,13.04,35.29
434.9999999999994,30-07-2019 03:29:30,60.34,405.12,13.02,35.29
435.9999999999995,30-07-2019 03:29:31,60.28,406.07,13.01,35.28
436.99999999999955,30-07-2019 03:29:32,60.24,407.07,13.0,35.29
437.99999999999955,30-07-2019 03:29:32,60.21,408.01,13.0,35.29
438.9999999999996,30-07-2019 03:29:33,60.26,409.07,12.98,35.3
439.9999999999997,30-07-2019 03:29:35,60.31,410.01,12.92,35.25
440.9999999999997,30-07-2019 03:29:36,60.12,411.12,12.9,35.27
441.9999999999997,30-07-2019 03:29:37,60.01,412.0,12.89,35.27
442.9999999999997,30-07-2019 03:29:37,59.95,413.1,12.88,35.25
443.99999999999966,30-07-2019 03:29:38,59.93,414.25,12.88,35.25
444.99999999999955,30-07-2019 03:29:38,59.92,415.15,12.86,35.25
445.99999999999943,30-07-2019 03:29:39,59.88,416.25,12.83,35.25
446.9999999999994,30-07-2019 03:29:40,59.9,417.09,12.81,35.25
447.9999999999994,30-07-2019 03:29:41,59.95,418.02,12.79,35.25
448.99999999999943,30-07-2019 03:29:42,59.95,419.03,12.76,35.25
449.9999999999995,30-07-2019 03:29:43,59.83,420.08,12.74,35.24
450.9999999999995,30-07-2019 03:29:44,59.69,421.05,12.73,35.23
451.9999999999996,30-07-2019 03:29:45,59.58,422.0,12.72,35.23
452.99999999999966,30-07-2019 03:29:46,59.54,423.03,12.69,35.23
453.99999999999966,30-07-2019 03:29:46,59.49,424.12,12.66,35.23
454.99999999999966,30-07-2019 03:29:47,59.45,425.1,12.63,35.23
455.99999999999966,30-07-2019 03:29:48,59.42,426.08,12.61,35.24
456.99999999999966,30-07-2019 03:29:49,59.42,427.05,12.58,35.24
457.9999999999998,30-07-2019 03:29:50,59.43,428.14,12.52,35.22
458.9999999999998,30-07-2019 03:29:51,59.32,429.15,12.47,35.2
459.9999999999998,30-07-2019 03:29:52,59.17,430.1,12.45,35.18
460.9999999999998,30-07-2019 03:29:52,59.1,431.01,12.42,35.2
461.99999999999966,30-07-2019 03:29:53,59.07,432.08,12.41,35.2
462.9999999999995,30-07-2019 03:29:54,59.12,433.04,12.39,35.21
463.99999999999926,30-07-2019 03:29:55,59.18,434.04,12.35,35.21
464.999999999999,30-07-2019 03:29:56,59.12,435.12,12.31,35.19
465.9999999999987,30-07-2019 03:29:57,58.93,436.03,12.29,35.18
466.99999999999835,30-07-2019 03:29:58,58.78,437.03,12.26,35.15
467.99999999999795,30-07-2019 03:29:59,58.63,438.16,12.21,35.16
468.99999999999767,30-07-2019 03:29:59,58.55,439.06,12.2,35.16
469.9999999999977,30-07-2019 03:30:00,58.51,440.21,12.18,35.17
470.99999999999847,30-07-2019 03:30:01,58.5,441.12,12.18,35.17
472.0000000000001,30-07-2019 03:30:01,58.48,442.02,12.17,35.16
473.0000000000031,30-07-2019 03:30:02,58.41,443.16,12.13,35.16
474.0000000000078,30-07-2019 03:30:03,58.39,444.12,12.11,35.17
475.00000000001404,30-07-2019 03:30:04,58.4,445.04,12.08,35.17
476.0000000000216,30-07-2019 03:30:05,58.38,446.01,12.04,35.15
477.0000000000298,30-07-2019 03:30:06,58.31,447.04,11.98,35.15
478.0000000000368,30-07-2019 03:30:07,58.25,448.06,11.94,35.16
479.0000000000396,30-07-2019 03:30:08,58.17,449.05,11.92,35.16
480.0000000000341,30-07-2019 03:30:09,57.98,450.05,11.92,35.14
481.0000000000145,30-07-2019 03:30:10,57.86,451.18,11.92,35.13
481.9999999999741,30-07-2019 03:30:10,57.83,452.23,11.91,35.12
482.999999999906,30-07-2019 03:30:11,57.83,453.02,11.89,35.09
483.99999999980474,30-07-2019 03:30:12,57.76,454.2,11.84,35.1
484.9999999996693,30-07-2019 03:30:12,57.69,455.05,11.81,35.11
485.9999999995066,30-07-2019 03:30:13,57.62,456.01,11.78,35.11
486.99999999933704,30-07-2019 03:30:14,57.58,457.04,11.75,35.1
487.9999999991999,30-07-2019 03:30:15,57.58,458.02,11.71,35.13
488.99999999915957,30-07-2019 03:30:16,57.6,459.06,11.67,35.12
489.99999999930935,30-07-2019 03:30:17,57.46,460.09,11.65,35.11
490.99999999977126,30-07-2019 03:30:18,57.35,461.06,11.65,35.09
492.0000000006879,30-07-2019 03:30:19,57.26,462.01,11.63,35.09
493.00000000220217,30-07-2019 03:30:20,57.07,463.16,11.6,35.06
494.0000000044184,30-07-2019 03:30:21,56.96,464.23,11.57,35.07
495.0000000073428,30-07-2019 03:30:22,56.92,465.16,11.55,35.06
496.00000001079746,30-07-2019 03:30:22,56.89,466.04,11.51,35.06
497.000000014311,30-07-2019 03:30:23,56.85,467.11,11.48,35.09
498.00000001699476,30-07-2019 03:30:24,56.86,468.02,11.45,35.09
499.0000000174242,30-07-2019 03:30:25,56.67,469.04,11.42,35.04
500.00000001356307,30-07-2019 03:30:26,56.44,470.16,11.39,35.05
501.0000000027859,30-07-2019 03:30:27,56.34,471.05,11.38,35.05
501.99999998207755,30-07-2019 03:30:27,56.27,472.15,11.36,35.02
502.99999994850697,30-07-2019 03:30:28,56.27,473.08,11.32,35.05
503.999999900082,30-07-2019 03:30:31,56.04,474.04,11.26,35.03
504.9999998370823,30-07-2019 03:30:32,55.82,475.0,11.24,35.01
505.99999976392087,30-07-2019 03:30:33,55.6,476.08,11.21,35.01
506.9999996914879,30-07-2019 03:30:33,55.42,477.1,11.19,35.0
507.99999963976205,30-07-2019 03:30:34,55.31,478.11,11.17,34.99
508.9999996402175,30-07-2019 03:30:35,55.26,479.17,11.15,35.0
509.9999997372119,30-07-2019 03:30:35,55.21,480.03,11.13,35.0
510.99999998711377,30-07-2019 03:30:36,55.15,481.06,11.11,35.02
512.0000004534758,30-07-2019 03:30:38,55.06,482.01,11.09,34.98
513.0000011961746,30-07-2019 03:30:39,54.78,483.06,11.03,34.99
514.0000022522754,30-07-2019 03:30:40,54.68,484.01,11.01,34.98
515.0000036066815,30-07-2019 03:30:41,54.64,485.2,11.0,34.98
516.0000051517069,30-07-2019 03:30:41,54.61,486.02,10.98,34.98
517.0000066369311,30-07-2019 03:30:43,54.53,487.06,10.96,34.98
518.0000076144565,30-07-2019 03:30:44,54.31,488.03,10.95,34.99
519.000007390279,30-07-2019 03:30:45,54.22,489.03,10.95,34.98
520.0000049999769,30-07-2019 03:30:46,54.09,490.13,10.94,34.97
520.9999992359469,30-07-2019 03:30:47,54.0,491.13,10.91,34.96
521.9999887628451,30-07-2019 03:30:48,53.95,492.05,10.89,34.97
522.999972365568,30-07-2019 03:30:48,53.93,493.04,10.88,34.96
523.9999493764798,30-07-2019 03:30:49,53.93,494.03,10.86,34.96
524.9999203204977,30-07-2019 03:30:50,53.98,495.07,10.81,34.97
