time	oxygen	pressure	temperature	salinity
30-07-2019 06:32:07	79.376,00	9,00	22.202,00	11,00
30-07-2019 06:32:07	79.379,00	-16,00	22.2	11,00
30-07-2019 06:32:08	79.383,00	1,00	22.207,00	11,00
30-07-2019 06:32:09	79.379,00	-0.04	22.209,00	11,00
30-07-2019 06:32:10	79.372,00	3,00	22.206,00	11,00
30-07-2019 06:32:10	79.372,00	-9,00	22.202,00	11,00
30-07-2019 06:32:14	79.344,00	0.01	22.227,00	11,00
30-07-2019 06:32:14	79.344,00	-17,00	22.234,00	11,00
30-07-2019 06:32:14	79.341,00	4,00	22.232,00	11,00
30-07-2019 06:32:15	79.341,00	-1,00	22.23	11,00
30-07-2019 06:32:15	79.344,00	13,00	22.227,00	11,00
30-07-2019 06:32:16	79.344,00	-23,00	22.224,00	11,00
30-07-2019 06:32:16	79.344,00	7,00	22.223,00	11,00
30-07-2019 06:32:16	79.344,00	-12,00	22.216,00	11,00
30-07-2019 06:32:17	79.337,00	1,00	22.213,00	11,00
30-07-2019 06:32:18	79.333,00	-21,00	22.208,00	11,00
30-07-2019 06:32:18	79.333,00	16,00	22.207,00	11,00
30-07-2019 06:32:18	79.326,00	-1,00	22.213,00	11,00
30-07-2019 06:32:19	79.33	5,00	22.217,00	11,00
30-07-2019 06:32:20	79.333,00	-2,00	22.218,00	11,00
30-07-2019 06:32:23	79.344,00	2,00	22.207,00	11,00
30-07-2019 06:32:23	79.348,00	-49,00	22.212,00	11,00
30-07-2019 06:32:23	79.351,00	4,00	22.213,00	11,00
30-07-2019 06:32:24	79.351,00	-0.01	22.211,00	11,00
30-07-2019 06:32:26	79.316,00	9,00	22.213,00	11,00
30-07-2019 06:32:27	79.312,00	-0.01	22.211,00	11,00
30-07-2019 06:32:28	79.316,00	1,00	22.222,00	11,00
30-07-2019 06:32:28	79.323,00	-22,00	22.221,00	11,00
30-07-2019 06:32:29	79.33	5,00	22.23	11,00
30-07-2019 06:32:30	79.33	-21,00	22.229,00	11,00
30-07-2019 06:32:30	79.33	13,00	22.232,00	11,00
30-07-2019 06:32:31	79.326,00	-29,00	22.233,00	11,00
30-07-2019 06:32:34	79.337,00	0.01	22.257,00	11,00
30-07-2019 06:32:35	79.341,00	-1,00	22.247,00	11,00
30-07-2019 06:32:36	79.333,00	2,00	22.238,00	11,00
30-07-2019 06:32:36	79.337,00	-14,00	22.237,00	11,00
30-07-2019 06:32:37	79.341,00	6,00	22.242,00	11,00
30-07-2019 06:32:37	79.341,00	-11,00	22.241,00	11,00
30-07-2019 06:32:38	79.337,00	17,00	22.239,00	11,00
30-07-2019 06:32:38	79.333,00	-16,00	22.236,00	11,00
30-07-2019 06:32:39	79.319,00	2,00	22.247,00	11,00
30-07-2019 06:32:40	79.319,00	-25,00	22.253,00	11,00
30-07-2019 06:32:40	79.316,00	1,00	22.258,00	11,00
30-07-2019 06:32:41	79.319,00	-15,00	22.261,00	11,00
30-07-2019 06:32:41	79.323,00	9,00	22.265,00	11,00
30-07-2019 06:32:42	79.316,00	-11,00	22.263,00	11,00
30-07-2019 06:32:44	79.326,00	1,00	22.278,00	11,00
30-07-2019 06:32:45	79.326,00	-8,00	22.281,00	11,00
30-07-2019 06:32:46	79.326,00	2,00	22.285,00	11,00
30-07-2019 06:32:46	79.319,00	-13,00	22.287,00	11,00
30-07-2019 06:32:46	79.319,00	0.01	22.292,00	11,00
30-07-2019 06:32:47	79.319,00	-5,00	22.29	11,00
30-07-2019 06:32:50	79.316,00	0.01	22.312,00	11,00
30-07-2019 06:32:51	79.316,00	-5,00	22.309,00	11,00
30-07-2019 06:32:51	79.305,00	4,00	22.304,00	11,00
30-07-2019 06:32:51	79.309,00	-13,00	22.301,00	11,00
30-07-2019 06:32:52	79.309,00	14,00	22.276,00	11,00
30-07-2019 06:32:53	79.309,00	-14,00	22.273,00	11,00
30-07-2019 06:32:53	79.312,00	8,00	22.27	11,00
30-07-2019 06:32:53	79.309,00	-23,00	22.269,00	11,00
30-07-2019 06:32:55	79.295,00	2,00	22.262,00	11,00
30-07-2019 06:32:55	79.288,00	-19,00	22.262,00	11,00
30-07-2019 06:32:56	79.288,00	6,00	22.256,00	11,00
30-07-2019 06:32:57	79.288,00	-33,00	22.249,00	11,00
30-07-2019 06:32:57	79.302,00	7,00	22.255,00	11,00
30-07-2019 06:32:58	79.302,00	-5,00	22.255,00	11,00
30-07-2019 06:32:59	79.288,00	2,00	22.276,00	11,00
30-07-2019 06:33:00	79.284,00	-17,00	22.276,00	11,00
30-07-2019 06:33:01	79.277,00	12,00	22.292,00	11,00
30-07-2019 06:33:01	79.28	-32,00	22.296,00	11,00
30-07-2019 06:33:03	79.288,00	1,00	22.315,00	11,00
30-07-2019 06:33:03	79.288,00	-9,00	22.322,00	11,00
30-07-2019 06:33:05	79.295,00	4,00	22.341,00	11,00
30-07-2019 06:33:05	79.298,00	-11,00	22.344,00	11,00
30-07-2019 06:33:05	79.295,00	3,00	22.342,00	11,00
30-07-2019 06:33:06	79.291,00	-8,00	22.338,00	11,00
30-07-2019 06:33:07	79.284,00	1,00	22.347,00	11,00
30-07-2019 06:33:08	79.273,00	-0.02	22.346,00	11,00
30-07-2019 06:33:08	79.277,00	15,00	22.351,00	11,00
30-07-2019 06:33:09	79.277,00	-18,00	22.356,00	11,00
30-07-2019 06:33:09	79.28	6,00	22.366,00	11,00
30-07-2019 06:33:10	79.284,00	-21,00	22.365,00	11,00
30-07-2019 06:33:10	79.288,00	6,00	22.37	11,00
30-07-2019 06:33:11	79.28	-33,00	22.369,00	11,00
30-07-2019 06:33:11	79.28	1,00	22.37	11,00
30-07-2019 06:33:12	79.277,00	-7,00	22.378,00	11,00
30-07-2019 06:33:12	79.27	11,00	22.38	11,00
30-07-2019 06:33:13	79.27	-14,00	22.372,00	11,00
30-07-2019 06:33:13	79.273,00	1,00	22.374,00	11,00
30-07-2019 06:33:14	79.273,00	-23,00	22.37	11,00
30-07-2019 06:33:14	79.27	14,00	22.366,00	11,00
30-07-2019 06:33:14	79.273,00	-12,00	22.362,00	11,00
30-07-2019 06:33:15	79.27	1,00	22.359,00	11,00
30-07-2019 06:33:15	79.273,00	-12,00	22.361,00	11,00
30-07-2019 06:33:16	79.277,00	6,00	22.356,00	11,00
30-07-2019 06:33:16	79.28	-11,00	22.349,00	11,00
30-07-2019 06:33:16	79.288,00	8,00	22.348,00	11,00
30-07-2019 06:33:17	79.295,00	-16,00	22.35	11,00
30-07-2019 06:33:17	79.305,00	1,00	22.347,00	11,00
30-07-2019 06:33:18	79.312,00	-0.01	22.347,00	11,00
30-07-2019 06:33:18	79.316,00	1,00	22.344,00	11,00
30-07-2019 06:33:18	79.312,00	-12,00	22.34	11,00
30-07-2019 06:33:21	79.309,00	4,00	22.343,00	11,00
30-07-2019 06:33:22	79.312,00	-11,00	22.343,00	11,00
30-07-2019 06:33:23	79.305,00	1,00	22.328,00	11,00
30-07-2019 06:33:23	79.305,00	-11,00	22.327,00	11,00
30-07-2019 06:33:24	79.309,00	4,00	22.323,00	11,00
30-07-2019 06:33:24	79.302,00	-31,00	22.326,00	11,00
30-07-2019 06:33:24	79.302,00	2,00	22.322,00	11,00
30-07-2019 06:33:25	79.302,00	-19,00	22.315,00	11,00
30-07-2019 06:33:26	79.316,00	3,00	22.305,00	11,00
30-07-2019 06:33:26	79.316,00	-16,00	22.294,00	11,00
30-07-2019 06:33:27	79.319,00	2,00	22.281,00	11,00
30-07-2019 06:33:27	79.316,00	-3,00	22.269,00	11,00
30-07-2019 06:33:29	79.323,00	9,00	22.237,00	11,00
30-07-2019 06:33:29	79.341,00	-12,00	22.236,00	11,00
30-07-2019 06:33:32	79.344,00	3,00	22.223,00	11,00
30-07-2019 06:33:32	79.333,00	-24,00	22.221,00	11,00
30-07-2019 06:33:32	79.326,00	3,00	22.213,00	11,00
30-07-2019 06:33:32	79.319,00	-28,00	22.209,00	11,00
30-07-2019 06:33:33	79.312,00	5,00	22.206,00	11,00
30-07-2019 06:33:33	79.312,00	-8,00	22.207,00	11,00
30-07-2019 06:33:34	79.312,00	4,00	22.21	11,00
30-07-2019 06:33:35	79.312,00	-4,00	22.21	11,00
30-07-2019 06:33:38	79.284,00	5,00	22.191,00	11,00
30-07-2019 06:33:38	79.284,00	-19,00	22.193,00	11,00
30-07-2019 06:33:39	79.284,00	2,00	22.182,00	11,00
30-07-2019 06:33:39	79.288,00	-5,00	22.188,00	11,00
30-07-2019 06:33:40	79.28	3,00	22.188,00	11,00
30-07-2019 06:33:40	79.28	-6,00	22.186,00	11,00
30-07-2019 06:33:43	79.28	2,00	22.147,00	11,00
30-07-2019 06:33:44	79.277,00	-15,00	22.141,00	11,00
30-07-2019 06:33:44	79.277,00	12,00	22.135,00	11,00
30-07-2019 06:33:45	79.28	-35,00	22.134,00	11,00
30-07-2019 06:33:46	79.288,00	0.01	22.121,00	11,00
30-07-2019 06:33:46	79.288,00	-4,00	22.117,00	11,00
30-07-2019 06:33:47	79.284,00	18,00	22.118,00	11,00
30-07-2019 06:33:47	79.28	-3,00	22.119,00	11,00
30-07-2019 06:33:50	79.288,00	9,00	22.128,00	11,00
30-07-2019 06:33:50	79.298,00	-29,00	22.124,00	11,00
30-07-2019 06:33:53	79.273,00	17,00	22.162,00	11,00
30-07-2019 06:33:54	79.273,00	-22,00	22.169,00	11,00
30-07-2019 06:33:55	79.28	3,00	22.18	11,00
30-07-2019 06:33:55	79.28	-3,00	22.182,00	11,00
30-07-2019 06:33:56	79.27	23,00	22.18	11,00
30-07-2019 06:33:57	79.273,00	-16,00	22.182,00	11,00
30-07-2019 06:34:01	79.305,00	5,00	22.168,00	11,00
30-07-2019 06:34:01	79.312,00	-0.02	22.17	11,00
30-07-2019 06:34:04	79.319,00	1,00	22.187,00	11,00
30-07-2019 06:34:04	79.319,00	-13,00	22.189,00	11,00
30-07-2019 06:34:04	79.316,00	2,00	22.197,00	11,00
30-07-2019 06:34:05	79.316,00	-14,00	22.197,00	11,00
30-07-2019 06:34:07	79.305,00	8,00	22.168,00	11,00
30-07-2019 06:34:08	79.302,00	0,00	22.16	11,00
30-07-2019 06:34:09	79.302,00	9,00	22.145,00	11,00
30-07-2019 06:34:09	79.302,00	-8,00	22.144,00	11,00
30-07-2019 06:34:10	79.305,00	5,00	22.131,00	11,00
30-07-2019 06:34:10	79.309,00	-0.04	22.127,00	11,00
30-07-2019 06:34:11	79.312,00	4,00	22.121,00	11,00
30-07-2019 06:34:11	79.312,00	-0.02	22.123,00	12,00
30-07-2019 06:34:12	79.312,00	0.02	22.134,00	11,00
30-07-2019 06:34:12	79.309,00	-32,00	22.137,00	11,00
30-07-2019 06:34:12	79.305,00	7,00	22.143,00	11,00
30-07-2019 06:34:13	79.302,00	-15,00	22.144,00	11,00
30-07-2019 06:34:15	79.305,00	7,00	22.175,00	11,00
30-07-2019 06:34:15	79.305,00	-44,00	22.183,00	11,00
30-07-2019 06:34:17	79.309,00	3,00	22.198,00	11,00
30-07-2019 06:34:17	79.316,00	-28,00	22.201,00	11,00
30-07-2019 06:34:18	79.312,00	3,00	22.201,00	11,00
30-07-2019 06:34:18	79.309,00	-19,00	22.205,00	11,00
30-07-2019 06:34:19	79.302,00	17,00	22.201,00	11,00
30-07-2019 06:34:19	79.302,00	0,00	22.207,00	11,00
30-07-2019 06:34:20	79.298,00	2,00	22.207,00	11,00
30-07-2019 06:34:20	79.298,00	-1,00	22.208,00	11,00
30-07-2019 06:34:26	79.33	14,00	22.234,00	11,00
30-07-2019 06:34:26	79.333,00	-8,00	22.238,00	11,00
30-07-2019 06:34:26	79.333,00	3,00	22.244,00	11,00
30-07-2019 06:34:27	79.33	-27,00	22.245,00	11,00
30-07-2019 06:34:28	79.305,00	14,00	22.235,00	11,00
30-07-2019 06:34:28	79.302,00	-9,00	22.229,00	11,00
30-07-2019 06:34:29	79.305,00	7,00	22.225,00	11,00
30-07-2019 06:34:29	79.309,00	-25,00	22.221,00	11,00
30-07-2019 06:34:30	79.312,00	1,00	22.217,00	11,00
30-07-2019 06:34:30	79.316,00	-14,00	22.206,00	11,00
30-07-2019 06:34:31	79.316,00	0.01	22.206,00	11,00
30-07-2019 06:34:31	79.316,00	-5,00	22.198,00	11,00
30-07-2019 06:34:34	79.309,00	4,00	22.22	11,00
30-07-2019 06:34:35	79.309,00	-6,00	22.218,00	11,00
30-07-2019 06:34:35	79.312,00	13,00	22.214,00	11,00
30-07-2019 06:34:36	79.316,00	-0.04	22.219,00	11,00
30-07-2019 06:34:38	79.316,00	8,00	22.225,00	11,00
30-07-2019 06:34:38	79.319,00	-0.04	22.228,00	11,00
30-07-2019 06:34:39	79.316,00	2,00	22.229,00	11,00
30-07-2019 06:34:39	79.323,00	-7,00	22.236,00	11,00
30-07-2019 06:34:40	79.323,00	12,00	22.234,00	11,00
30-07-2019 06:34:40	79.326,00	-23,00	22.239,00	11,00
30-07-2019 06:34:41	79.33	8,00	22.25	11,00
30-07-2019 06:34:41	79.33	-7,00	22.254,00	11,00
30-07-2019 06:34:42	79.323,00	4,00	22.26	11,00
30-07-2019 06:34:42	79.323,00	-4,00	22.258,00	11,00
30-07-2019 06:34:43	79.333,00	14,00	22.257,00	11,00
30-07-2019 06:34:43	79.337,00	-24,00	22.259,00	11,00
30-07-2019 06:34:45	79.316,00	9,00	22.26	11,00
30-07-2019 06:34:46	79.312,00	-44,00	22.258,00	11,00
30-07-2019 06:34:47	79.319,00	18,00	22.262,00	11,00
30-07-2019 06:34:47	79.323,00	-48,00	22.269,00	11,00
30-07-2019 06:34:48	79.319,00	8,00	22.287,00	11,00
30-07-2019 06:34:49	79.316,00	-16,00	22.291,00	11,00
30-07-2019 06:34:50	79.312,00	0.02	22.268,00	11,00
30-07-2019 06:34:51	79.319,00	-14,00	22.264,00	11,00
30-07-2019 06:34:51	79.323,00	19,00	22.262,00	11,00
30-07-2019 06:34:51	79.333,00	-1,00	22.261,00	11,00
30-07-2019 06:34:52	79.337,00	0.01	22.259,00	11,00
30-07-2019 06:34:52	79.344,00	-8,00	22.26	11,00
30-07-2019 06:34:57	79.312,00	7,00	22.244,00	11,00
30-07-2019 06:34:58	79.309,00	-47,00	22.246,00	11,00
30-07-2019 06:34:59	79.309,00	9,00	22.255,00	11,00
30-07-2019 06:34:59	79.305,00	0,00	22.251,00	11,00
30-07-2019 06:35:00	79.316,00	15,00	22.26	11,00
30-07-2019 06:35:00	79.316,00	-15,00	22.265,00	11,00
30-07-2019 06:35:01	79.316,00	15,00	22.262,00	11,00
30-07-2019 06:35:01	79.316,00	-0.02	22.259,00	11,00
30-07-2019 06:35:01	79.316,00	11,00	22.258,00	11,00
30-07-2019 06:35:02	79.316,00	-21,00	22.26	11,00
30-07-2019 06:35:03	79.309,00	21,00	22.244,00	11,00
30-07-2019 06:35:03	79.312,00	-11,00	22.238,00	11,00
30-07-2019 06:35:03	79.312,00	1,00	22.234,00	11,00
30-07-2019 06:35:04	79.319,00	-4,00	22.234,00	11,00
30-07-2019 06:35:04	79.333,00	3,00	22.232,00	11,00
30-07-2019 06:35:05	79.337,00	-3,00	22.231,00	11,00
30-07-2019 06:35:05	79.337,00	1,00	22.229,00	11,00
30-07-2019 06:35:06	79.337,00	-3,00	22.228,00	11,00
30-07-2019 06:35:06	79.337,00	1,00	22.231,00	11,00
30-07-2019 06:35:06	79.337,00	-27,00	22.228,00	11,00
30-07-2019 06:35:07	79.333,00	4,00	22.221,00	11,00
30-07-2019 06:35:08	79.333,00	-17,00	22.218,00	11,00
30-07-2019 06:35:08	79.333,00	7,00	22.212,00	11,00
30-07-2019 06:35:09	79.337,00	-24,00	22.212,00	11,00
30-07-2019 06:35:10	79.323,00	3,00	22.21	11,00
30-07-2019 06:35:11	79.323,00	-27,00	22.207,00	11,00
30-07-2019 06:35:11	79.319,00	7,00	22.205,00	11,00
30-07-2019 06:35:11	79.323,00	-36,00	22.208,00	11,00
30-07-2019 06:35:13	79.337,00	1,00	22.244,00	11,00
30-07-2019 06:35:13	79.337,00	-37,00	22.245,00	11,00
30-07-2019 06:35:14	79.337,00	6,00	22.242,00	11,00
30-07-2019 06:35:15	79.333,00	0,00	22.236,00	11,00
30-07-2019 06:35:16	79.319,00	3,00	22.241,00	11,00
30-07-2019 06:35:16	79.319,00	-4,00	22.237,00	11,00
30-07-2019 06:35:19	79.33	11,00	22.226,00	11,00
30-07-2019 06:35:20	79.33	-27,00	22.223,00	11,00
30-07-2019 06:35:20	79.326,00	1,00	22.22	11,00
30-07-2019 06:35:21	79.326,00	-4,00	22.221,00	11,00
30-07-2019 06:35:22	79.316,00	2,00	22.244,00	11,00
30-07-2019 06:35:22	79.312,00	-4,00	22.246,00	11,00
30-07-2019 06:35:24	79.316,00	2,00	22.251,00	11,00
30-07-2019 06:35:24	79.316,00	-13,00	22.249,00	11,00
30-07-2019 06:35:25	79.323,00	1,00	22.247,00	11,00
30-07-2019 06:35:25	79.323,00	-18,00	22.251,00	11,00
30-07-2019 06:35:28	79.312,00	1,00	22.274,00	11,00
30-07-2019 06:35:28	79.309,00	-19,00	22.275,00	11,00
30-07-2019 06:35:29	79.302,00	5,00	22.268,00	11,00
30-07-2019 06:35:30	79.302,00	-6,00	22.262,00	11,00
30-07-2019 06:35:30	79.305,00	22,00	22.263,00	11,00
30-07-2019 06:35:30	79.302,00	-17,00	22.264,00	11,00
30-07-2019 06:35:31	79.302,00	3,00	22.28	11,00
30-07-2019 06:35:31	79.302,00	-15,00	22.279,00	11,00
30-07-2019 06:35:34	79.312,00	2,00	22.296,00	11,00
30-07-2019 06:35:35	79.312,00	-13,00	22.297,00	11,00
30-07-2019 06:35:35	79.316,00	7,00	22.295,00	11,00
30-07-2019 06:35:36	79.316,00	0,00	22.289,00	11,00
30-07-2019 06:35:38	79.312,00	4,00	22.29	11,00
30-07-2019 06:35:38	79.312,00	-28,00	22.286,00	11,00
30-07-2019 06:35:40	79.305,00	19,00	22.278,00	11,00
30-07-2019 06:35:40	79.305,00	-36,00	22.275,00	11,00
30-07-2019 06:35:42	79.312,00	0.01	22.268,00	11,00
30-07-2019 06:35:42	79.312,00	-15,00	22.265,00	11,00
30-07-2019 06:35:45	79.312,00	7,00	22.248,00	11,00
30-07-2019 06:35:46	79.312,00	-4,00	22.248,00	11,00
30-07-2019 06:35:46	79.316,00	3,00	22.247,00	11,00
30-07-2019 06:35:46	79.319,00	-9,00	22.257,00	11,00
30-07-2019 06:35:47	79.333,00	4,00	22.265,00	11,00
30-07-2019 06:35:48	79.337,00	-24,00	22.269,00	11,00
30-07-2019 06:35:51	79.316,00	11,00	22.246,00	11,00
30-07-2019 06:35:51	79.312,00	-18,00	22.247,00	11,00
30-07-2019 06:35:52	79.312,00	1,00	22.235,00	11,00
30-07-2019 06:35:53	79.309,00	-14,00	22.232,00	11,00
30-07-2019 06:35:54	79.298,00	2,00	22.228,00	11,00
30-07-2019 06:35:55	79.302,00	-8,00	22.231,00	11,00
30-07-2019 06:35:55	79.305,00	14,00	22.236,00	11,00
30-07-2019 06:35:56	79.309,00	-34,00	22.235,00	11,00
30-07-2019 06:35:56	79.312,00	0.01	22.22	11,00
30-07-2019 06:35:57	79.312,00	-17,00	22.214,00	11,00
30-07-2019 06:35:57	79.309,00	6,00	22.21	11,00
30-07-2019 06:35:59	79.309,00	-0.01	22.218,00	11,00
30-07-2019 06:35:59	79.316,00	0,00	22.224,00	11,00
30-07-2019 06:36:00	79.316,00	-4,00	22.225,00	11,00
30-07-2019 06:36:01	79.316,00	4,00	22.233,00	11,00
30-07-2019 06:36:01	79.319,00	-8,00	22.232,00	11,00
30-07-2019 06:36:02	79.326,00	6,00	22.225,00	11,00
30-07-2019 06:36:02	79.326,00	-27,00	22.219,00	11,00
30-07-2019 06:36:04	79.326,00	1,00	22.219,00	11,00
30-07-2019 06:36:04	79.326,00	-6,00	22.22	11,00
30-07-2019 06:36:06	79.291,00	0.02	22.22	11,00
30-07-2019 06:36:06	79.291,00	-14,00	22.217,00	11,00
30-07-2019 06:36:07	79.298,00	8,00	22.218,00	11,00
30-07-2019 06:36:07	79.298,00	-9,00	22.217,00	11,00
30-07-2019 06:36:07	79.302,00	13,00	22.21	11,00
30-07-2019 06:36:08	79.305,00	-34,00	22.207,00	11,00
30-07-2019 06:36:08	79.309,00	3,00	22.213,00	11,00
30-07-2019 06:36:08	79.298,00	-11,00	22.212,00	11,00
30-07-2019 06:36:09	79.291,00	11,00	22.21	11,00
30-07-2019 06:36:10	79.288,00	-6,00	22.209,00	11,00
30-07-2019 06:36:10	79.288,00	2,00	22.206,00	11,00
30-07-2019 06:36:10	79.284,00	-0.01	22.206,00	11,00
30-07-2019 06:36:10	79.284,00	7,00	22.202,00	11,00
30-07-2019 06:36:11	79.284,00	-2,00	22.2	11,00
30-07-2019 06:36:11	79.288,00	11,00	22.2	11,00
30-07-2019 06:36:12	79.288,00	-0.02	22.199,00	11,00
30-07-2019 06:36:12	79.288,00	15,00	22.198,00	11,00
30-07-2019 06:36:12	79.288,00	-26,00	22.191,00	11,00
30-07-2019 06:36:13	79.291,00	0.01	22.184,00	11,00
30-07-2019 06:36:13	79.295,00	-6,00	22.18	11,00
30-07-2019 06:36:14	79.302,00	2,00	22.175,00	11,00
30-07-2019 06:36:14	79.305,00	-2,00	22.17	11,00
30-07-2019 06:36:17	79.344,00	9,00	22.163,00	11,00
30-07-2019 06:36:17	79.344,00	-18,00	22.171,00	11,00
30-07-2019 06:36:18	79.344,00	1,00	22.179,00	11,00
30-07-2019 06:36:18	79.344,00	-13,00	22.184,00	11,00
30-07-2019 06:36:19	79.341,00	1,00	22.181,00	11,00
30-07-2019 06:36:19	79.337,00	-9,00	22.183,00	11,00
30-07-2019 06:36:20	79.316,00	5,00	22.169,00	11,00
30-07-2019 06:36:20	79.316,00	-14,00	22.161,00	11,00
30-07-2019 06:36:21	79.312,00	0.01	22.151,00	11,00
30-07-2019 06:36:21	79.312,00	-7,00	22.145,00	11,00
30-07-2019 06:36:22	79.316,00	16,00	22.139,00	11,00
30-07-2019 06:36:23	79.316,00	-11,00	22.137,00	11,00
30-07-2019 06:36:26	79.312,00	7,00	22.112,00	11,00
30-07-2019 06:36:26	79.312,00	-18,00	22.107,00	11,00
30-07-2019 06:36:26	79.312,00	8,00	22.101,00	11,00
30-07-2019 06:36:26	79.316,00	-25,00	22.098,00	11,00
30-07-2019 06:36:27	79.323,00	0.01	22.094,00	11,00
30-07-2019 06:36:27	79.323,00	-15,00	22.093,00	11,00
30-07-2019 06:36:30	79.337,00	11,00	22.087,00	11,00
30-07-2019 06:36:31	79.337,00	-26,00	22.096,00	11,00
30-07-2019 06:36:36	79.309,00	4,00	22.116,00	11,00
30-07-2019 06:36:36	79.302,00	-18,00	22.12	11,00
30-07-2019 06:36:37	79.302,00	9,00	22.115,00	11,00
30-07-2019 06:36:37	79.302,00	-3,00	22.123,00	11,00
30-07-2019 06:36:39	79.288,00	35,00	22.122,00	11,00
30-07-2019 06:36:39	79.291,00	-18,00	22.12	11,00
30-07-2019 06:36:39	79.295,00	23,00	22.122,00	11,00
30-07-2019 06:36:40	79.302,00	-1,00	22.124,00	11,00
30-07-2019 06:36:40	79.305,00	0.01	22.124,00	11,00
30-07-2019 06:36:41	79.305,00	-11,00	22.126,00	11,00
30-07-2019 06:36:41	79.305,00	6,00	22.127,00	11,00
30-07-2019 06:36:42	79.305,00	-6,00	22.125,00	11,00
30-07-2019 06:36:46	79.284,00	18,00	22.149,00	11,00
30-07-2019 06:36:46	79.288,00	-8,00	22.154,00	11,00
30-07-2019 06:36:48	79.298,00	2,00	22.183,00	11,00
30-07-2019 06:36:49	79.298,00	-26,00	22.184,00	11,00
30-07-2019 06:36:49	79.302,00	9,00	22.204,00	11,00
30-07-2019 06:36:50	79.302,00	-19,00	22.225,00	11,00
30-07-2019 06:36:50	79.298,00	4,00	22.232,00	11,00
30-07-2019 06:36:50	79.291,00	-15,00	22.23	11,00
30-07-2019 06:36:52	79.298,00	4,00	22.238,00	11,00
30-07-2019 06:36:53	79.305,00	-25,00	22.242,00	11,00
30-07-2019 06:36:53	79.316,00	8,00	22.244,00	11,00
30-07-2019 06:36:54	79.319,00	-29,00	22.254,00	11,00
30-07-2019 06:36:54	79.319,00	2,00	22.261,00	11,00
30-07-2019 06:36:54	79.316,00	-9,00	22.269,00	11,00
30-07-2019 06:36:57	79.33	1,00	22.319,00	11,00
30-07-2019 06:36:57	79.333,00	-1,00	22.324,00	11,00
30-07-2019 06:37:02	79.323,00	13,00	22.392,00	11,00
30-07-2019 06:37:02	79.319,00	-18,00	22.391,00	11,00
30-07-2019 06:37:04	79.284,00	4,00	22.415,00	11,00
30-07-2019 06:37:05	79.288,00	0,00	22.412,00	11,00
30-07-2019 06:37:06	79.302,00	4,00	22.408,00	11,00
30-07-2019 06:37:07	79.298,00	-4,00	22.41	11,00
30-07-2019 06:37:07	79.295,00	5,00	22.406,00	11,00
30-07-2019 06:37:08	79.295,00	-24,00	22.41	11,00
30-07-2019 06:37:09	79.288,00	5,00	22.408,00	11,00
30-07-2019 06:37:09	79.291,00	-16,00	22.415,00	11,00
30-07-2019 06:37:09	79.291,00	2,00	22.417,00	11,00
30-07-2019 06:37:10	79.291,00	-1,00	22.421,00	11,00
30-07-2019 06:37:10	79.295,00	9,00	22.413,00	11,00
30-07-2019 06:37:11	79.302,00	-27,00	22.41	11,00
30-07-2019 06:37:13	79.309,00	9,00	22.398,00	11,00
30-07-2019 06:37:13	79.312,00	-1,00	22.394,00	11,00
30-07-2019 06:37:15	79.316,00	2,00	22.39	11,00
30-07-2019 06:37:15	79.312,00	-12,00	22.388,00	11,00
30-07-2019 06:37:15	79.309,00	14,00	22.389,00	11,00
30-07-2019 06:37:16	79.309,00	-24,00	22.393,00	11,00
30-07-2019 06:37:17	79.298,00	2,00	22.401,00	11,00
30-07-2019 06:37:18	79.295,00	-0.03	22.408,00	11,00
30-07-2019 06:37:19	79.277,00	6,00	22.392,00	11,00
30-07-2019 06:37:19	79.273,00	-43,00	22.386,00	11,00
30-07-2019 06:37:21	79.291,00	17,00	22.376,00	11,00
30-07-2019 06:37:21	79.295,00	-15,00	22.375,00	11,00
30-07-2019 06:37:21	79.298,00	3,00	22.371,00	11,00
30-07-2019 06:37:22	79.302,00	-5,00	22.366,00	11,00
30-07-2019 06:37:23	79.305,00	3,00	22.349,00	11,00
30-07-2019 06:37:23	79.312,00	-11,00	22.344,00	11,00
30-07-2019 06:37:24	79.312,00	7,00	22.327,00	11,00
30-07-2019 06:37:25	79.312,00	-8,00	22.321,00	11,00
30-07-2019 06:37:26	79.302,00	6,00	22.32	11,00
30-07-2019 06:37:26	79.298,00	-2,00	22.318,00	11,00
30-07-2019 06:37:27	79.312,00	7,00	22.326,00	11,00
30-07-2019 06:37:27	79.316,00	-27,00	22.337,00	11,00
30-07-2019 06:37:27	79.319,00	0.01	22.338,00	11,00
30-07-2019 06:37:28	79.326,00	-11,00	22.347,00	11,00
30-07-2019 06:37:30	79.302,00	7,00	22.354,00	11,00
30-07-2019 06:37:30	79.295,00	-19,00	22.349,00	11,00
30-07-2019 06:37:34	79.316,00	14,00	22.348,00	11,00
30-07-2019 06:37:34	79.312,00	-0.02	22.346,00	11,00
30-07-2019 06:37:35	79.319,00	3,00	22.353,00	11,00
30-07-2019 06:37:35	79.316,00	-9,00	22.353,00	11,00
30-07-2019 06:37:35	79.316,00	7,00	22.349,00	11,00
30-07-2019 06:37:36	79.319,00	-1,00	22.347,00	11,00
30-07-2019 06:37:38	79.316,00	1,00	22.315,00	11,00
30-07-2019 06:37:38	79.319,00	-34,00	22.308,00	11,00
30-07-2019 06:37:39	79.33	13,00	22.307,00	11,00
30-07-2019 06:37:39	79.333,00	-0.04	22.301,00	11,00
